1000PEPE,BUY,LIMIT,IOC,3666,0.0085439,0.0084864,FILLED,3666,3666,1723282720119,31.3219374
MEW,BUY,LIMIT,IOC,11012,0.0052700,0.0051940,FILLED,11012,11012,1723282754306,58.033240000000006
ADA,BUY,LIMIT,IOC,272,0.34967,0.34800,FILLED,272,272,1723282768164,95.11023999999999
MEW,BUY,LIMIT,IOC,12594,0.0052843,0.0052090,FILLED,11633,12594,1723282772152,66.5504742
MEW,BUY,LIMIT,IOC,38305,0.0052915,0.0052259,FILLED,35144,38305,1723282776339,202.6909075
WIF,BUY,LIMIT,IOC,2762.2,1.8458380,1.8192050,FILLED,509.5,2762.2,1723282803291,5098.5737235999995
WIF,BUY,LIMIT,IOC,77.9,1.8470562,1.8200000,FILLED,77.9,77.9,1723282805481,143.88567798
LSK,SELL,LIMIT,IOC,1061,0.930735,0.944998,FILLED,5,1061,1723282823478,987.509835
MANA,BUY,LIMIT,IOC,68,0.2822,0.2806,FILLED,68,68,1723282831208,19.1896
BTC_241227,BUY,LIMIT,IOC,0.061,63929.9,63308.2,FILLED,0.040,0.061,1723282831470,3899.7239
1000LUNC,BUY,LIMIT,IOC,2538,0.0716246,0.0709600,FILLED,2538,2538,1723282831496,181.7832348
SOL,BUY,LIMIT,IOC,11,155.9288,155.1750,FILLED,11,11,1723282833289,1715.2168
WLD,BUY,LIMIT,IOC,343,1.7723707,1.7616000,FILLED,343,343,1723282834334,607.9231501
TRB,BUY,LIMIT,IOC,2.2,59.229,58.429,FILLED,0.4,2.2,1723282834334,130.3038
BTCUSDC,BUY,LIMIT,IOC,0.005,61332.3,61085.6,FILLED,0.005,0.005,1723282835051,306.66150000000005
MINA,BUY,LIMIT,IOC,186,0.4381903,0.4318000,FILLED,186,186,1723282837273,81.50339579999999
ROSE,BUY,LIMIT,IOC,119,0.06443,0.06381,FILLED,119,119,1723282837346,7.6671700000000005
HOOK,BUY,LIMIT,IOC,40.8,0.441475,0.432700,FILLED,40.8,40.8,1723282849152,18.01218
1000SHIB,BUY,LIMIT,IOC,8486,0.014208,0.014114,FILLED,8486,8486,1723282856055,120.56908800000001
RIF,BUY,LIMIT,IOC,3613,0.0777915,0.0766549,FILLED,793,3613,1723282858233,281.0606895
BTC,BUY,LIMIT,IOC,0.038,61310.02,61056.20,FILLED,0.038,0.038,1723282864299,2329.7807599999996
HOOK,BUY,LIMIT,IOC,482.7,0.441266,0.432500,FILLED,482.7,482.7,1723282884251,212.9990982
LISTA,BUY,LIMIT,IOC,890,0.3790641,0.3739000,FILLED,890,890,1723282884251,337.367049
MEW,SELL,LIMIT,IOC,2826,0.0051216,0.0051950,FILLED,2826,2826,1723282896400,14.473641599999999
BTC,BUY,LIMIT,IOC,0.005,60760.91,60531.90,FILLED,0.005,0.005,1723386007171,303.80455
BTC,BUY,LIMIT,IOC,0.003,60775.82,60537.00,FILLED,0.003,0.003,1723386010179,182.32746
BNB,BUY,LIMIT,IOC,0.81,527.865,525.290,FILLED,0.81,0.81,1723386017325,427.57065000000006
TURBO,BUY,LIMIT,IOC,61050,0.0041779,0.0041170,FILLED,61050,61050,1723386035208,255.060795
T,BUY,LIMIT,IOC,7987,0.0260187,0.0256577,FILLED,308,7987,1723386057498,207.8113569
TURBO,BUY,LIMIT,IOC,45502,0.0041848,0.0041260,FILLED,44289,45502,1723386058137,190.41676959999998
WIF,BUY,LIMIT,IOC,73.3,1.7959668,1.7700000,FILLED,73.3,73.3,1723386058137,131.64436644
REZ,BUY,LIMIT,IOC,539,0.0472891,0.0466000,FILLED,109,539,1723386059115,25.4888249
BNB,BUY,LIMIT,IOC,19.23,528.013,525.500,FILLED,19.23,19.23,1723386067252,10153.68999
ANKR,SELL,LIMIT,IOC,6195,0.026648,0.026910,FILLED,6195,6195,1723386067563,165.08436
UNFI,SELL,LIMIT,IOC,48.1,2.956,3.026,FILLED,10.6,48.1,1723386081168,142.1836
BNB,BUY,LIMIT,IOC,0.54,528.237,525.640,FILLED,0.04,0.54,1723386111479,285.24798
BTC,BUY,LIMIT,IOC,0.003,60803.36,60563.40,FILLED,0.003,0.003,1723386114093,182.41008
1000SATS,BUY,LIMIT,IOC,397119,0.0002680,0.0002643,FILLED,42226,397119,1723386114501,106.427892
ZETA,BUY,LIMIT,IOC,158,0.727204,0.716700,FILLED,158,158,1723386124067,114.898232
ZETA,BUY,LIMIT,IOC,1296,0.727460,0.717204,FILLED,79,1296,1723386125214,942.78816
ZETA,BUY,LIMIT,IOC,4730,0.728341,0.719759,FILLED,566,4730,1723386126430,3445.0529300000003
ZETA,BUY,LIMIT,IOC,599,0.730240,0.718700,FILLED,271,599,1723386127506,437.41376
ZETA,BUY,LIMIT,IOC,140,0.730345,0.720100,FILLED,47,140,1723386131053,102.2483
ASTR,SELL,LIMIT,IOC,10828,0.0606868,0.0615888,FILLED,1894,10828,1723386131283,657.1166704
ZETA,BUY,LIMIT,IOC,267,0.730664,0.720723,FILLED,62,267,1723386132214,195.087288
TOKEN,BUY,LIMIT,IOC,11606,0.0752568,0.0741887,FILLED,8033,11606,1723386132392,873.4304208
SUI,BUY,LIMIT,IOC,612.9,0.911928,0.903000,FILLED,612.9,612.9,1723386132392,558.9206711999999
IO,BUY,LIMIT,IOC,398.2,1.6457335,1.6220000,FILLED,274.4,398.2,1723386132392,655.3310796999999
TURBO,BUY,LIMIT,IOC,107346,0.0041801,0.0041230,FILLED,107346,107346,1723386132392,448.71701459999997
ZETA,BUY,LIMIT,IOC,1400,0.730901,0.721373,FILLED,133,1400,1723386134133,1023.2614
ZETA,BUY,LIMIT,IOC,7081,0.731776,0.721100,FILLED,361,7081,1723386136087,5181.705856
ZETA,BUY,LIMIT,IOC,4232,0.732130,0.721718,FILLED,990,4232,1723386143047,3098.37416
ZETA,BUY,LIMIT,IOC,137,0.732420,0.722700,FILLED,106,137,1723386144117,100.34154
AVAX,SELL,LIMIT,IOC,25,21.4954,21.5980,FILLED,25,25,1723386144457,537.385
